id,bilissel_performans_skoru
6217,8.74851110620404
6218,4.532191881748643
6219,6.367400267107353
6220,3.7080485318941134
6221,5.54748807359992
6222,4.42858498424529
6223,5.752072552607076
6224,4.408311277498143
6225,6.250845185063227
6226,7.404608286340609
6227,4.817396090263228
6228,7.125631420137338
6229,5.417062255742517
6230,7.457110443504152
6231,5.717310330310965
6232,6.031345689345043
6233,9.565697795906344
6234,8.03743488075941
6235,7.347335164426986
6236,5.142172702390606
6237,6.664308003812676
6238,8.973253900641058
6239,4.882065941903091
6240,7.2498925816042386
6241,5.091310127776102
6242,5.8092472028709645
6243,4.442582154264486
6244,6.381353784659726
6245,5.158135811225264
6246,7.923695828311629
6247,6.096998569495952
6248,9.049397826241266
6249,5.145080079543815
6250,2.7530936910614376
6251,10.256454704014143
6252,3.8869552802342655
6253,6.578003904977226
6254,5.453542916729086
6255,6.942428865670547
6256,5.628639726692235
6257,5.680534751790051
6258,4.256627362501134
6259,3.319962223842869
6260,3.203737020463694
6261,6.05121648585884
6262,8.590274600027003
6263,8.598542791647573
6264,5.830983676498343
6265,6.67887758973752
6266,2.573601608297992
6267,4.619397055612672
6268,5.180844169242219
6269,6.435239467393183
6270,5.787689932135356
6271,4.16802920654904
6272,1.6761035475589103
6273,7.615856780353601
6274,4.3566678179666685
6275,4.514371952095629
6276,5.319933715279879
6277,4.96313790263126
6278,7.139550457855959
6279,7.239046698679285
6280,6.663854526842361
6281,2.7536034348962923
6282,4.765384472019406
6283,5.798856939656854
6284,7.250506372755997
6285,8.245410260230278
6286,4.392707433377459
6287,5.270409353439451
6288,9.507262331876756
6289,3.362475327712934
6290,6.269452126260414
6291,3.7047779395744085
6292,2.549354391785448
6293,6.0977903259337545
6294,6.170630614385734
6295,5.822787213939088
6296,7.8346906532139355
6297,6.6255126152012425
6298,6.672166315669968
6299,4.217029618874546
6300,5.139469779267832
6301,4.669388038921211
6302,5.893377782538817
6303,3.865369899087284
6304,3.438490086596739
6305,6.905395672857587
6306,6.374868325235552
6307,6.739334486811137
6308,4.881030524614197
6309,5.330015781309934
6310,5.186271278271317
6311,8.56507119942542
6312,7.218671081625478
6313,2.8604218989724175
6314,7.16565041814232
6315,5.318237167742254
6316,8.013798798353656
6317,9.428625469824304
6318,3.426432337099643
6319,3.9469493997635667
6320,5.542104985233474
6321,5.078514338940512
6322,7.780237360119281
6323,2.7831204868003625
6324,4.050290087602541
6325,7.012323681827236
6326,6.3880532649390025
6327,4.436378524849886
6328,5.076464887806769
6329,9.093546522256089
6330,4.849902820301312
6331,7.086556285632412
6332,6.390081677052053
6333,8.038830992908471
6334,6.762327681910411
6335,5.960815339389146
6336,7.04752790061168
6337,3.201927695507208
6338,7.667675185355707
6339,2.7109674259214436
6340,5.381073726027271
6341,4.69043841747958
6342,4.809538509930715
6343,6.903675941224912
6344,1.4762987278368656
6345,3.8814842648867858
6346,6.892277465667874
6347,6.21175153295283
6348,5.478519402634255
6349,7.173155285812753
6350,6.8040164508248315
6351,7.881657950508365
6352,2.4119478420837943
6353,7.095140616865349
6354,9.273161715817693
6355,7.243814005848126
6356,5.403737317388687
6357,4.280473234623531
6358,6.172156280513908
6359,6.638428957584041
6360,7.6460456562482095
6361,6.113417521843395
6362,9.43818024301696
6363,6.770466593182388
6364,5.978273660332719
6365,6.589897144632049
6366,7.994084930443222
6367,6.558329265934718
6368,7.596444196289509
6369,7.750137062130533
6370,4.359156726105275
6371,8.093923138640495
6372,3.94028413556606
6373,5.609144733566404
6374,9.083924218715408
6375,8.83411415028111
6376,4.615492227826347
6377,4.391862056232329
6378,3.8842817240482783
6379,9.019415897976256
6380,4.350406304372215
6381,1.6301932394310357
6382,2.154432083687789
6383,7.084969912059246
6384,7.228522307728309
6385,8.111812281747548
6386,7.752165797246487
6387,5.421809647748137
6388,6.19420528720976
6389,6.065333520640695
6390,8.775757772627689
6391,7.245779161169568
6392,4.360515522602924
6393,4.500273958377294
6394,3.40341274175656
6395,6.156297779781826
6396,4.136902275804874
6397,4.691460576402236
6398,5.582450741666227
6399,5.203730218048592
6400,7.406422255613974
6401,6.712884878218095
6402,7.64718574808299
6403,8.23465643610369
6404,0.9847165762100422
6405,8.391709704552943
6406,7.139486802655951
6407,5.243831879604495
6408,7.761182331034151
6409,6.3836098228077445
6410,5.790263690221086
6411,9.324056034626436
6412,4.369485985676019
6413,4.357323785518429
6414,2.3011078957374447
6415,4.197120455382192
6416,1.7352856078983498
6417,4.24926587783173
6418,6.200291730649186
6419,8.943511919544532
6420,5.852644843502273
6421,9.653879257686254
6422,7.775021269839517
6423,6.479460419004652
6424,9.549021773308263
6425,8.401442419307887
6426,4.891210946093119
6427,4.782591904923762
6428,6.51105852558654
6429,3.5114358969437722
6430,6.271263718943059
6431,3.4536084949263848
6432,8.011059458036303
6433,3.344839756897453
6434,7.512299346382845
6435,8.564059567328824
6436,4.533181026670546
6437,6.960903538799997
6438,7.568275612997981
6439,6.156168963677833
6440,6.159063735133904
6441,6.258978450343445
6442,2.4121961002457906
6443,4.37595752214706
6444,7.652599467081158
6445,7.914483455430256
6446,9.80826890817976
6447,5.77981930329571
6448,4.764136457483321
6449,5.136561833715139
6450,5.855396382108139
6451,9.091299326788304
6452,9.933684204615298
6453,4.042717988628101
6454,6.82672867713694
6455,7.403976889478534
6456,5.870016225398427
6457,8.385612263925024
6458,4.499544866511731
6459,2.9679518910792315
6460,6.555851705273017
6461,8.218910796771665
6462,7.8109602653240975
6463,6.5724153696774215
6464,7.963771048750041
6465,8.615920345389162
6466,5.035224498167399
6467,7.209013349335769
6468,4.113207694546565
6469,7.080668204404947
6470,8.617129258944104
6471,7.059023015738627
6472,4.932880332156432
6473,3.838651518588773
6474,7.3561189966293945
6475,5.254417451927431
6476,4.9577212766627285
6477,8.459289708841002
6478,7.0678201022687945
6479,8.298098521110802
6480,8.025823479849238
6481,6.369382186985844
6482,4.968945780617162
6483,5.840784052665681
6484,5.86835513627179
6485,7.652363967743109
6486,5.190397396581171
6487,4.0820531329796355
6488,10.101579083441965
6489,5.442202704420387
6490,2.782344302619065
6491,4.81120125279793
6492,5.850052425925072
6493,3.1068951927594606
6494,4.574122855496184
6495,5.5303018822297
6496,7.676692724748583
6497,5.842069673474933
6498,5.951165441873312
6499,5.829169571363219
6500,8.824303115465352
6501,2.556168453243674
6502,2.437145713754069
6503,7.934063141984501
6504,9.282043149038088
6505,4.607178373820911
6506,3.8934057557463486
6507,6.81238865357629
6508,5.623386055394652
6509,6.423556130855712
6510,6.760673881594058
6511,7.4016276600862545
6512,6.862559709067023
6513,6.349114375790462
6514,4.66898022965013
6515,3.8694616051119612
6516,9.43126626841442
6517,6.1226558499856205
6518,4.834145233929723
6519,6.214214014976793
6520,7.785642428085486
6521,2.896834099193975
6522,3.7971411375158404
6523,3.2931777179378825
6524,8.44154574964912
6525,8.011356329457975
6526,8.828053172832865
6527,4.419739464676888
6528,6.432574441092423
6529,4.205974730031875
6530,6.192260021943012
6531,7.475529234596728
6532,3.1032617476553064
6533,8.764973384882063
6534,5.901235141667559
6535,5.981203601467133
6536,6.7361280352284885
6537,6.415189295480282
6538,4.80861591082674
6539,7.016047832948655
6540,6.027561042181466
6541,6.71632517909455
6542,4.244904463221862
6543,7.299386844856863
6544,6.989837622205184
6545,5.945374906334017
6546,8.280484969181963
6547,3.856135302019961
6548,6.197221564429325
6549,3.6346411694976637
6550,6.7452936016655745
6551,3.256016994582092
6552,5.370201194383854
6553,6.678847832967891
6554,5.504252226166058
6555,2.249287183383847
6556,7.313297054320907
6557,2.548851307734149
6558,7.236753493180473
6559,6.8998627208505035
6560,4.407420295079706
6561,6.344889310082363
6562,5.18655486706988
6563,5.780557423865066
6564,3.371546492920491
6565,4.143137927452687
6566,9.242245231553467
6567,7.799718002421068
6568,7.411863595582535
6569,2.7842836091312915
6570,7.565689822536962
6571,7.626455671687298
6572,2.9146541821854077
6573,3.98229617142813
6574,8.100969856346685
6575,5.9424609551667364
6576,4.525246192156853
6577,6.835156047688262
6578,7.828596814342037
6579,4.581728106425859
6580,3.7853544744715273
6581,4.012756783514008
6582,8.604562417597073
6583,8.767918531740975
6584,8.47587691461941
6585,8.734495577119729
6586,8.20233420926239
6587,6.54473709721068
6588,2.203666782436461
6589,5.791872393857981
6590,5.9330387663129684
6591,9.424220340051306
6592,7.666492984422341
6593,6.445044758688334
6594,6.044723364313423
6595,6.76116712030387
6596,6.302194807434755
6597,5.991710183033261
6598,7.081708740270931
6599,5.400761158536053
6600,8.436624520518679
6601,7.646113263828199
6602,3.955679024065322
6603,7.739630161082871
6604,6.639849304035891
6605,6.419154129643359
6606,7.536929987605937
6607,5.1985102754496015
6608,6.690797012771867
6609,2.233077017842194
6610,0.16370781667584788
6611,7.2230050077159405
6612,6.242155099410182
6613,3.827461277467912
6614,2.7473660801239923
6615,6.562792859359932
6616,4.542990181842842
6617,3.596511417896539
6618,7.6571950273028175
6619,2.712981514362998
6620,2.0261915922510068
6621,5.201928158479247
6622,7.889718038242992
6623,6.6382080029651735
6624,3.9807411151731253
6625,6.71045676783603
6626,3.5007036491639414
6627,7.832284737812225
6628,4.452385912434095
6629,7.760683669901701
6630,6.020904461063748
6631,6.752310073836479
6632,5.92377412377788
6633,7.9638694840393205
6634,7.427543536880708
6635,7.5529466336837
6636,5.395112100190949
6637,1.9794987966346018
6638,4.303472561257712
6639,5.399846471873647
6640,5.660489724827248
6641,6.715136233676367
6642,6.539402505023241
6643,4.30484845400857
6644,5.792284662100299
6645,7.598850482462149
6646,9.133886778167447
6647,2.911977447717071
6648,3.64328366796621
6649,5.5411780603710294
6650,4.441433410623149
6651,5.43137903301069
6652,8.655683463131167
6653,6.033799800127117
6654,9.269168030405623
6655,6.238754657202757
6656,7.0419240366447085
6657,7.523187060378427
6658,8.05181811410121
6659,3.1328125777457307
6660,3.704639925722523
6661,7.25446778380178
6662,9.377981924634595
6663,7.787537985210788
6664,6.666569084257877
6665,6.079555975044036
6666,8.670750236909669
6667,5.8439671119360606
6668,6.245973820212316
6669,9.4542027779219
6670,6.211955426332113
6671,5.959207167015916
6672,4.982195102723997
6673,5.960782556409152
6674,7.357210943554877
6675,6.275568184541369
6676,7.296765894434515
6677,8.88100789176435
6678,7.132251857324833
6679,7.244576833137025
6680,6.971486824397608
6681,5.139394929032991
6682,6.677985468315963
6683,6.989029466568678
6684,5.546300645250334
6685,6.1367685747563705
6686,6.476193929066437
6687,7.314608514729128
6688,6.105336659275159
6689,7.170543220189339
6690,6.807136921997404
6691,6.402492809381434
6692,9.213775608744093
6693,4.016050264232815
6694,7.5490184128469915
6695,6.729216044305077
6696,4.349412988831829
6697,5.563216785884018
6698,5.816871291011378
6699,4.539325210281001
6700,4.359537714045973
6701,4.144673052641737
6702,8.883782641051395
6703,7.752682658938195
6704,6.725793599388839
6705,7.299545568434195
6706,9.47066348208974
6707,3.924177367031549
6708,7.869753568772499
6709,3.2697063364597487
6710,6.885346732091061
6711,8.209060519418776
6712,7.741215976359807
6713,4.981892612408476
6714,5.688608185098787
6715,4.4897527708326175
6716,7.032027266732236
6717,5.455556542380138
6718,3.533304517067734
6719,6.536061559711698
6720,6.0664915103839405
6721,3.708762305205748
6722,4.532679403776328
6723,8.6215417714129
6724,8.299508421368422
6725,6.175343690610754
6726,1.9715946259253756
6727,7.421894149144247
6728,3.0710741409385207
6729,5.399118274025818
6730,9.217762521763769
6731,3.8273573767564035
6732,4.449336585345973
6733,7.222085169595379
6734,7.996505652997815
6735,3.4202220323390016
6736,7.6688311348202145
6737,4.902794019753132
6738,5.970529415618813
6739,6.087752056213704
6740,7.065957361303089
6741,7.374050155924433
6742,9.026711419858147
6743,5.546298605871799
6744,9.085693357841016
6745,1.3027068965659392
6746,6.101337232355787
6747,7.9165240977164295
6748,3.975381628313156
6749,8.69923218843734
6750,4.8262894975498005
6751,5.515487566260391
6752,8.866338040743496
6753,7.010868722503011
6754,7.181038022419887
6755,7.297731676449045
6756,5.300054138975154
6757,5.0472400793241725
6758,5.243391844590349
6759,2.233666375416215
6760,7.369113660389299
6761,5.229176224863361
6762,5.8314961881981375
6763,7.192204611550965
6764,3.8176956332480807
6765,4.155300972609793
6766,2.701074845303223
6767,8.460153714467493
6768,6.498580465692926
6769,5.456522528220297
6770,5.836173062579399
6771,4.071999139580652
6772,7.9446585116909825
6773,1.2378570649054637
6774,4.699147214125953
6775,7.034274346102775
6776,3.007540892712005
6777,6.7800024181441785
6778,7.140517346606946
6779,5.6242414142467405
6780,6.612845985986039
6781,5.615523965039735
6782,7.044899837272253
6783,5.8839599536560785
6784,4.8134841768327
6785,6.274679774229673
6786,6.233887544461556
6787,6.62199699694708
6788,5.7763310101214795
6789,2.4903904610791114
6790,5.0882617009023265
6791,3.874089696531383
6792,6.912975639789356
6793,6.111717315720434
6794,6.427415334748366
6795,4.599353480149635
6796,8.25782767345098
6797,5.599606321831549
6798,4.267400739434691
6799,9.106479552529555
6800,8.292095628274932
6801,6.042723689006483
6802,6.197152055763506
6803,8.474960253291624
6804,5.688748065699668
6805,4.9039876119407495
6806,3.000612290377709
6807,3.1126515216713906
6808,5.099091174908252
6809,7.175415798207845
6810,4.7405248489272065
6811,4.59001986982806
6812,6.139163598217295
6813,8.961802694070528
6814,6.422165334893674
6815,2.7073079907951647
6816,9.424801653766433
6817,3.7758544942176355
6818,7.205123060069939
6819,6.202474682241874
6820,6.288832204801273
6821,3.1650423322598096
6822,1.6653850769000744
6823,6.976908096887195
6824,3.395851912340149
6825,6.112129934021168
6826,7.333014457540795
6827,9.401573545711061
6828,5.520739199952687
6829,4.360062267693252
6830,6.038622512502707
6831,8.343724587588406
6832,2.3310064457493387
6833,7.562629193221271
6834,4.499096658620711
6835,7.149629018467637
6836,7.383216935899303
6837,9.943846503622789
6838,4.155128512095196
6839,7.739963258373889
6840,4.939206540209486
6841,5.879975871715442
6842,7.710496451798462
6843,1.869230728128647
6844,5.457202287105702
6845,7.763905218843365
6846,6.45266248197483
6847,5.272965389626655
6848,6.694361687039773
6849,4.304427871970135
6850,5.233634877371005
6851,3.33293222294085
6852,5.548228052550086
6853,5.516910961043376
6854,8.922415132653098
6855,5.358282645521084
6856,2.431512967159926
6857,8.901653903488324
6858,6.864821595346741
6859,7.770084709577266
6860,4.117037201221832
6861,4.192125050037886
6862,7.635721053180885
6863,4.449697372485142
6864,3.732623534083288
6865,6.693647981654243
6866,3.2776410920650596
6867,8.820930199409634
6868,4.810723806472123
6869,7.6703294113531335
6870,5.088812270570629
6871,6.305099399758719
6872,5.2295115762878535
6873,3.33361211285954
6874,8.692607167560814
6875,4.518982140698115
6876,7.270672660433887
6877,6.504041330488336
6878,4.556277747557903
6879,4.139195178270236
6880,7.5483607210272865
6881,5.4112564651363755
6882,5.961972783633769
6883,5.93508194104535
6884,8.605473911623339
6885,7.9423220617214625
6886,4.012281006018654
6887,5.2881060363024295
6888,4.955172411233274
6889,8.140847488763548
6890,3.6659863238438524
6891,6.531176061067357
6892,7.604107509594581
6893,5.476469034137622
6894,8.416765313545211
6895,7.644424522661116
6896,5.43236553002617
6897,4.1125724517832305
6898,8.373828843553868
6899,7.103595954639988
6900,4.3736528818657385
6901,9.83627017200072
6902,8.365238948233133
6903,6.802226910962385
6904,4.960968305078113
6905,5.825966965942014
6906,5.8704180836672535
6907,4.3154644106284445
6908,7.8064714028518125
6909,8.306183132734859
6910,4.289424975236452
6911,4.724882848451188
6912,2.6135078589256735
6913,7.433709872339242
6914,6.690759176985742
6915,7.10762935584619
6916,5.330251248515692
6917,6.269460790045492
6918,7.3181581206603
6919,6.024674892098269
6920,1.9267400359142512
6921,5.197755088006352
6922,8.665465108534978
6923,7.621445732754435
6924,7.494086550852776
6925,6.337938336456668
6926,2.6255251790935925
6927,6.231355808573796
6928,7.788610009566232
6929,7.389619817595711
6930,9.167084986088202
6931,5.428798647026112
6932,7.434500712071764
6933,6.180692891458412
6934,6.323036100155714
6935,9.571279265552581
6936,3.0967184900214724
6937,8.736497697139477
6938,7.9350493092314345
6939,8.27833150855534
6940,2.5435940143622013
6941,6.51725748826214
6942,4.0686264918428545
6943,3.8660296904914344
6944,5.078925292117435
6945,4.407391488071296
6946,7.084025265684146
6947,4.707642197837534
6948,4.39121539270541
6949,3.06077815439267
6950,4.953827922536263
6951,4.540633630905138
6952,6.2103647484147215
6953,2.465690164604233
6954,3.6565035606749654
6955,6.944142431526794
6956,6.6505590162093045
6957,7.378508205391226
6958,5.848607761069081
6959,3.952603093702287
6960,4.323107218976068
6961,5.749762141030663
6962,8.128357589729058
6963,7.401460587904719
6964,3.797336151532217
6965,10.155998848602728
6966,5.257444695865928
6967,5.5198637991296176
6968,2.721343230488065
6969,5.711465119606674
6970,7.350823363656068
6971,7.162612012280531
6972,4.079578299442978
6973,3.424448787676538
6974,4.2892582344404495
6975,6.109388911043481
6976,5.795317378592744
6977,6.125983273822518
6978,7.6755475351474605
6979,8.590231044522591
6980,4.134222094086574
6981,3.2324940554282837
6982,4.372247401007803
6983,5.312465720098077
6984,6.521697813967541
6985,7.945070029281173
6986,3.707580166114715
6987,2.9926588275736865
6988,9.005101032612895
6989,5.372436152148332
6990,3.638631343068923
6991,3.2503179619520126
6992,6.898951738835522
6993,4.396924017680218
6994,5.685242330041833
6995,5.15427237428911
6996,3.107826441218273
6997,3.6386902990366488
6998,7.009222847459972
6999,8.188549568759514
7000,4.365840177515404
7001,8.089520048811705
7002,6.888193608167014
7003,4.364745607351425
7004,7.828071892029025
7005,5.860717699653654
7006,7.557645876264776
7007,6.353326504995947
7008,8.243063416100531
7009,6.914292601055121
7010,6.361313525220173
7011,2.839573285908231
7012,7.214690406286747
7013,9.324314806302345
7014,3.305656735127896
7015,4.483828162512374
7016,6.40669216947267
7017,2.77279199105899
7018,7.841594136411613
7019,5.661302339302849
7020,9.155231459516475
7021,4.008265673436471
7022,2.9622466506341487
7023,6.277050994892467
7024,4.975025483786401
7025,2.9284184336882886
7026,5.104844031826292
7027,8.26796713721241
7028,4.341953605701405
7029,7.780974836742795
7030,7.255660445155414
7031,8.771337534267413
7032,4.052772809555356
7033,6.744650596369011
7034,7.011318656585126
7035,6.006750577372802
7036,7.553721093908292
7037,7.482582333413267
7038,8.416833839398757
7039,6.0076863977673565
7040,8.895438366702582
7041,8.691456043009552
7042,4.839172417357829
7043,2.84116545803135
7044,6.0874692623959294
7045,4.823456936825282
7046,9.22726821227264
7047,3.2364516371268524
7048,5.081873502651946
7049,7.972156799280342
7050,8.944715556306353
7051,5.764477010314943
7052,7.154243946603749
7053,4.464894920838802
7054,5.20279390827259
7055,6.266412186530882
7056,4.247721353474096
7057,5.131771597748864
7058,7.175297008096183
7059,7.999313172286524
7060,5.582832091116396
7061,3.5240342047265414
7062,6.0127333721726535
7063,8.104903269078772
7064,4.438399622094403
7065,7.1477519251012485
7066,1.411517773398624
7067,4.242597529522193
7068,7.260010889203662
7069,3.768182336863418
7070,2.7758261266540214
7071,8.409109261779175
7072,7.3890649258751395
7073,5.029874599518418
7074,5.071318154212671
7075,8.835557572905879
7076,9.432056280491238
7077,8.234239481436664
7078,6.7780758809487525
7079,8.458617343134534
7080,5.151633307517863
7081,6.507202480103002
7082,7.345598897625708
7083,4.205634425948702
7084,6.8860486411849475
7085,3.4632528881366973
7086,7.939646430811809
7087,6.52762718681198
7088,4.082107396128143
7089,6.811365047298617
7090,9.507840704318674
7091,6.216709188707739
7092,4.596990143527696
7093,4.836163520331017
7094,9.113503593033972
7095,4.302550922838861
7096,4.680328942855231
7097,8.066806795380657
7098,4.754978365193528
7099,7.772445745973062
7100,7.1078733580936495
7101,6.066959778625274
7102,8.118185378709837
7103,6.76520709619579
7104,7.660802571991099
7105,5.998505350894616
7106,3.136129375502612
7107,4.72362691173276
7108,7.383312382500408
7109,6.276369911610353
7110,4.103143990442323
7111,5.571566300723408
7112,4.037717030687067
7113,6.489578052198144
7114,5.953251758410023
7115,8.366776612788195
7116,8.72701961273976
7117,4.953632863052713
7118,6.621203898883827
7119,7.742006967914627
7120,4.852751994122407
7121,5.38826822257777
7122,4.822419650479915
7123,4.705300269669042
7124,3.849819740329635
7125,5.237672582731526
7126,7.807987435658462
7127,5.315248223033976
7128,7.241412708776958
7129,6.570005122073851
7130,7.340354203036436
7131,7.119999808544851
7132,6.650057064972882
7133,7.388376724328198
7134,7.3548617381076555
7135,6.5070627046392975
7136,4.191579457792418
7137,6.113925965170213
7138,4.891365214923805
7139,4.426097941291333
7140,3.9694529870717816
7141,9.705495496430732
7142,5.449117455260532
7143,5.241820180939879
7144,3.2285555611867043
7145,5.4181952937028335
7146,4.611725506767967
7147,8.061251679816351
7148,5.592019610137994
7149,7.260953547118527
7150,5.796322175479603
7151,7.807897121195328
7152,6.436306999581451
7153,1.6708981178670792
7154,9.110999588589776
7155,6.814817000207562
7156,2.020618562933854
7157,5.104919787336675
7158,4.196445634031299
7159,5.5890069235323425
7160,5.280186751566369
7161,6.673473933258435
7162,6.077430712378699
7163,6.478333383844642
7164,8.591103160570436
7165,8.684267874673344
7166,3.3975444118557134
7167,6.471116341166106
7168,4.3810902602256325
7169,5.578180140571337
7170,6.685741672158217
7171,4.477430750680745
7172,6.266413789201498
7173,7.90002326154754
7174,9.093683384137739
7175,4.214458175042767
7176,7.437942534433244
7177,3.646791774279964
7178,8.380216941571879
7179,6.473081131930211
7180,4.857240588142411
7181,6.576590757008212
7182,5.897430496487528
7183,7.571692205595099
7184,2.063322147968876
7185,6.38554360919375
7186,7.2893724429184585
7187,5.228949970243476
7188,2.489855587601703
7189,5.887785987819422
7190,5.345755757311456
7191,2.969243711222706
7192,8.552521472928872
7193,8.261488850842394
7194,3.5054017691202297
7195,7.302769941025726
7196,5.841948921932686
7197,6.7318982957632105
7198,6.043345001685433
7199,8.1592636794383
7200,7.3157356257145745
7201,5.411424818922741
7202,6.386854033432389
7203,6.2101054960400415
7204,6.220585457130176
7205,3.1219710438391712
7206,6.745363055452453
7207,5.758853244021185
7208,6.246653773963976
7209,6.0199785304412
7210,6.986931956800379
7211,5.614338753322148
7212,5.687535464561806
7213,5.60467900917824
7214,5.906636253258804
7215,5.211205405516087
7216,4.188517875396595
7217,7.198052202500432
7218,5.7048077710087535
7219,7.908006920948519
7220,3.947530572369786
7221,7.214398623305789
7222,4.478605235750482
7223,6.793269395965725
7224,5.934105558239586
7225,7.212738997550342
7226,6.731059627304461
7227,5.9730467809630445
7228,3.7005903407450655
7229,8.402391698657095
7230,6.396351272513029
7231,2.9046582092258006
7232,7.468394339645722
7233,8.316391015794515
7234,2.6912187946108426
7235,5.0727840631614445
7236,8.039737259701878
7237,5.937022216196745
7238,8.869322171646294
7239,5.799073940799843
7240,3.4817425787348553
7241,4.02443533414517
7242,8.429458889947393
7243,9.054750282427053
7244,3.0321926194399484
7245,3.8678566711137274
7246,3.4201400207927524
7247,4.053853448334357
7248,3.80633785540251
7249,5.744213118022917
7250,7.405024400333831
7251,6.141284878547929
7252,5.187866887658409
7253,7.6731968861250825
7254,7.804305570661759
7255,4.139867063232966
7256,6.712443590246127
7257,4.386308983348476
7258,2.9240544589897617
7259,5.768259191069291
7260,9.578257578764665
7261,5.613505082967868
7262,5.705981079753692
7263,4.682553909083116
7264,2.9805171764732936
7265,8.021497139407067
7266,4.326340622317425
7267,2.9839587341047427
7268,6.323624887068026
7269,4.812574106513698
7270,6.94377442876275
7271,3.999953836047758
7272,7.297759296868692
7273,6.621419755359258
7274,5.109944406609529
7275,6.6440492757214855
7276,6.001910187564115
7277,5.243710495109866
7278,5.94492620636463
7279,6.222716680708723
7280,6.379520145201196
7281,8.81902772255426
7282,5.970563965430526
7283,5.554848568276009
7284,8.611064399199844
7285,7.517849762697589
7286,2.8651187549396435
7287,4.721388467274699
7288,5.925272983837662
7289,4.998099591681166
7290,6.7532547004029295
7291,3.5350366137087725
7292,5.56262800522166
7293,4.614790423970332
7294,5.22144658058449
7295,9.599034017358365
7296,8.084040324334644
7297,6.863305466449234
7298,5.3802502458728805
7299,7.336482132444954
7300,4.491838869501774
7301,6.928298259823179
7302,5.378205234683977
7303,4.917983436950835
7304,8.353791985765207
7305,5.638843343861241
7306,5.145657011294998
7307,7.040157156530659
7308,4.917771611038645
7309,7.5378110684221
7310,1.8730582898257229
7311,7.164519739030715
7312,7.999144258685268
7313,6.297115465492224
7314,5.701878116150659
7315,5.6624457176739345
7316,4.459810333794867
7317,7.636334113133236
7318,2.5948088201211115
7319,7.328669902782005
7320,3.8225686595383817
7321,4.527250877094173
7322,5.635016693829613
7323,5.982337514859275
7324,4.689857603464356
7325,6.526835010171422
7326,5.932161780548806
7327,4.173220069579702
7328,7.092510669536473
7329,3.300086976609662
7330,7.876399123395928
7331,3.998147915542539
7332,7.452429502259683
7333,7.779916683941733
7334,5.7328509599991095
7335,6.037741801062773
7336,6.087449711384962
7337,4.07739862591058
7338,4.466364095274857
7339,4.890613140320962
7340,5.467537216817858
7341,4.550134852501418
7342,5.030423601370886
7343,7.703796433037694
7344,6.019695857954362
7345,3.2848754393969197
7346,7.584547799050513
7347,8.09384809636891
7348,7.265524364934728
7349,6.397529570036436
7350,4.782674043230552
7351,5.376515408619519
7352,6.282707416869861
7353,5.358563451079574
7354,7.021910541139587
7355,7.759408926628496
7356,5.456207181266082
7357,8.784782752822988
7358,6.5974591881035956
7359,6.205181607631809
7360,8.098805195765866
7361,9.219925165741849
7362,7.257872095846577
7363,3.5962561342248818
7364,6.282155965316906
7365,6.428286629712213
7366,6.247735457238828
7367,6.051814703373944
7368,3.7077000781238536
7369,8.345105533219696
7370,6.297569776963972
7371,8.826021104603427
7372,6.210589987967928
7373,8.601471289672274
7374,6.634377110754272
7375,4.000976083196324
7376,5.24146944182798
7377,5.695049470393922
7378,2.884025034976293
7379,9.333349172199918
7380,6.859799509729114
7381,6.042964662891595
7382,7.9493994657258344
7383,3.3288744531036394
7384,8.178585131371575
7385,4.838554839737308
7386,5.9815532258589865
7387,6.501680810396027
7388,5.660654478184435
7389,4.7975829344841205
7390,6.322314254885083
7391,7.119196243763609
7392,5.945312838971275
7393,9.358117941374099
7394,7.5264169444183135
7395,3.270474798001635
7396,5.839795694870256
7397,7.848629448988679
7398,2.006781827652995
7399,4.729783273920053
7400,7.910651662264621
7401,4.1865438937416615
7402,3.1831673831299816
7403,9.41465399033141
7404,6.844069607464112
7405,5.191341801841172
7406,7.524089820497132
7407,7.674713654605082
7408,7.6305062325812205
7409,8.459075280772277
7410,7.3873826930582105
7411,8.048885997845902
7412,3.396392045736329
7413,4.890919603720505
7414,4.7374009976932525
7415,6.053807443164034
7416,5.547905519531409
7417,7.0394189275675805
7418,4.014167920909921
7419,6.195424497780558
7420,5.187651411913433
7421,3.443022692913734
7422,5.79249980984658
7423,8.427354619376656
7424,9.503314661240685
7425,3.186263979640424
7426,5.1930019727917225
7427,5.603969573017137
7428,3.9238338952182548
7429,3.7610811419537535
7430,2.1620886444130085
7431,6.0218547413534695
7432,6.54221955126914
7433,5.116682010277132
7434,4.347909346041001
7435,4.851788076136363
7436,7.672111959724646
7437,8.840878920611022
7438,4.652993463215745
7439,6.119363297114737
7440,8.32062545155789
7441,6.473278396216223
7442,4.116247057394841
7443,8.603871581384835
7444,6.154932607482454
7445,7.670749933111437
7446,4.187312901200863
7447,8.114732138740527
7448,5.033538062552244
7449,5.8583766841274665
7450,8.561750429334554
7451,6.165053925422448
7452,6.325281950189676
7453,4.166034217820118
7454,6.707091390596204
7455,3.9958448571263983
7456,6.809794516869368
7457,7.159603466041878
7458,5.391100306808239
7459,3.6738807121389865
7460,7.594424689714786
7461,8.137095135601715
7462,3.2003021758218493
7463,7.767869416933922
7464,5.99110900993117
7465,8.56032153255125
7466,6.841185612083035
7467,8.921949220938297
7468,6.656316140518767
